"time
References : ['TL_in']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","TL_in
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
95.92 psec,200.0 mV
96.02 psec,200.0 mV
96.12 psec,200.0 mV
96.22 psec,200.0 mV
96.32 psec,200.0 mV
96.42 psec,200.1 mV
96.52 psec,200.1 mV
96.62 psec,200.1 mV
96.72 psec,200.1 mV
96.82 psec,200.1 mV
96.92 psec,200.1 mV
97.02 psec,200.1 mV
97.12 psec,200.1 mV
97.22 psec,200.0 mV
97.32 psec,200.0 mV
97.42 psec,200.0 mV
97.52 psec,200.0 mV
97.62 psec,200.0 mV
97.72 psec,200.0 mV
97.82 psec,200.0 mV
97.92 psec,200.0 mV
98.02 psec,199.9 mV
98.12 psec,199.9 mV
98.22 psec,199.9 mV
98.32 psec,199.9 mV
98.42 psec,199.9 mV
98.52 psec,199.9 mV
98.62 psec,199.9 mV
98.72 psec,199.9 mV
98.82 psec,200.0 mV
98.92 psec,200.0 mV
99.02 psec,200.0 mV
99.12 psec,200.0 mV
99.22 psec,200.0 mV
99.32 psec,200.0 mV
99.42 psec,200.0 mV
99.52 psec,200.0 mV
99.62 psec,200.1 mV
99.72 psec,200.1 mV
99.82 psec,200.1 mV
99.92 psec,200.1 mV
100.0 psec,200.1 mV
100.1 psec,200.1 mV
100.2 psec,200.1 mV
100.3 psec,200.0 mV
100.4 psec,200.0 mV
100.5 psec,200.0 mV
100.6 psec,200.0 mV
100.7 psec,200.0 mV
100.8 psec,200.0 mV
100.9 psec,200.0 mV
101.0 psec,200.0 mV
101.1 psec,200.0 mV
101.2 psec,199.9 mV
101.3 psec,199.9 mV
101.4 psec,199.9 mV
101.5 psec,199.9 mV
101.6 psec,199.9 mV
101.7 psec,199.9 mV
101.8 psec,199.9 mV
101.9 psec,200.0 mV
102.0 psec,200.0 mV
102.1 psec,200.0 mV
102.2 psec,200.0 mV
102.3 psec,200.0 mV
102.4 psec,200.0 mV
102.5 psec,200.0 mV
102.6 psec,200.0 mV
102.7 psec,200.0 mV
102.8 psec,200.1 mV
102.9 psec,200.1 mV
103.0 psec,200.1 mV
103.1 psec,200.1 mV
103.2 psec,200.1 mV
103.3 psec,200.1 mV
103.4 psec,200.1 mV
103.5 psec,200.0 mV
103.6 psec,200.0 mV
103.7 psec,200.0 mV
103.8 psec,200.0 mV
103.9 psec,200.0 mV
104.0 psec,200.0 mV
104.1 psec,200.0 mV
104.2 psec,200.0 mV
104.3 psec,200.0 mV
104.4 psec,199.9 mV
104.5 psec,199.9 mV
104.6 psec,199.9 mV
104.7 psec,199.9 mV
104.8 psec,199.9 mV
104.9 psec,199.9 mV
105.0 psec,200.0 mV
105.1 psec,200.0 mV
105.2 psec,200.0 mV
105.3 psec,200.0 mV
105.4 psec,200.0 mV
105.5 psec,200.0 mV
105.6 psec,200.0 mV
105.7 psec,200.0 mV
105.8 psec,200.0 mV
105.9 psec,200.1 mV
106.0 psec,200.1 mV
106.1 psec,200.1 mV
106.2 psec,200.1 mV
106.3 psec,200.1 mV
106.4 psec,200.1 mV
106.5 psec,200.1 mV
106.6 psec,200.0 mV
106.7 psec,200.0 mV
106.8 psec,200.0 mV
106.9 psec,200.0 mV
107.0 psec,200.0 mV
107.1 psec,200.0 mV
107.2 psec,200.0 mV
107.3 psec,200.0 mV
107.4 psec,200.0 mV
107.5 psec,199.9 mV
107.6 psec,199.9 mV
107.7 psec,199.9 mV
107.8 psec,199.9 mV
107.9 psec,199.9 mV
108.0 psec,199.9 mV
108.1 psec,200.0 mV
108.2 psec,200.0 mV
108.3 psec,200.0 mV
108.4 psec,200.0 mV
108.5 psec,200.0 mV
108.6 psec,200.0 mV
108.7 psec,200.0 mV
108.8 psec,200.0 mV
108.9 psec,200.0 mV
109.0 psec,200.0 mV
109.1 psec,200.1 mV
109.2 psec,200.1 mV
109.3 psec,200.1 mV
109.4 psec,200.1 mV
109.5 psec,200.1 mV
109.6 psec,200.1 mV
109.7 psec,200.0 mV
109.8 psec,200.0 mV
109.9 psec,200.0 mV
110.0 psec,200.0 mV
110.1 psec,200.0 mV
110.2 psec,200.0 mV
110.3 psec,200.0 mV
110.4 psec,200.0 mV
110.5 psec,200.0 mV
110.6 psec,200.0 mV
110.7 psec,199.9 mV
110.8 psec,199.9 mV
110.9 psec,199.9 mV
111.0 psec,199.9 mV
111.1 psec,199.9 mV
111.2 psec,199.9 mV
111.3 psec,200.0 mV
111.4 psec,200.0 mV
111.5 psec,200.0 mV
111.6 psec,200.0 mV
111.7 psec,200.0 mV
111.8 psec,200.0 mV
111.9 psec,200.0 mV
112.0 psec,200.0 mV
112.1 psec,200.0 mV
112.2 psec,200.0 mV
112.3 psec,200.1 mV
112.4 psec,200.1 mV
112.5 psec,200.1 mV
112.6 psec,200.1 mV
112.7 psec,200.1 mV
112.8 psec,200.0 mV
112.9 psec,200.0 mV
113.0 psec,200.0 mV
113.1 psec,200.0 mV
113.2 psec,200.0 mV
113.3 psec,200.0 mV
113.4 psec,200.0 mV
113.5 psec,200.0 mV
113.6 psec,200.0 mV
113.7 psec,200.0 mV
113.8 psec,200.0 mV
113.9 psec,199.9 mV
114.0 psec,199.9 mV
114.1 psec,199.9 mV
114.2 psec,199.9 mV
114.3 psec,199.9 mV
114.4 psec,200.0 mV
114.5 psec,200.0 mV
114.6 psec,200.0 mV
114.7 psec,200.0 mV
114.8 psec,200.0 mV
114.9 psec,200.0 mV
115.0 psec,200.0 mV
115.1 psec,200.0 mV
115.2 psec,200.0 mV
115.3 psec,200.0 mV
115.4 psec,200.0 mV
115.5 psec,200.1 mV
115.6 psec,200.1 mV
115.7 psec,200.1 mV
115.8 psec,200.1 mV
115.9 psec,200.0 mV
116.0 psec,200.0 mV
116.1 psec,200.0 mV
116.2 psec,200.0 mV
116.3 psec,200.0 mV
116.4 psec,200.0 mV
116.5 psec,200.0 mV
116.6 psec,200.0 mV
116.7 psec,200.0 mV
116.8 psec,200.0 mV
116.9 psec,200.0 mV
117.0 psec,200.0 mV
117.1 psec,199.9 mV
117.2 psec,199.9 mV
117.3 psec,199.9 mV
117.4 psec,199.9 mV
117.5 psec,200.0 mV
117.6 psec,200.0 mV
117.7 psec,200.0 mV
117.8 psec,200.0 mV
117.9 psec,200.0 mV
118.0 psec,200.0 mV
118.1 psec,200.0 mV
118.2 psec,200.0 mV
118.3 psec,200.0 mV
118.4 psec,200.0 mV
118.5 psec,200.0 mV
118.6 psec,200.0 mV
118.7 psec,200.1 mV
118.8 psec,200.1 mV
118.9 psec,200.1 mV
119.0 psec,200.0 mV
119.1 psec,200.0 mV
119.2 psec,200.0 mV
119.3 psec,200.0 mV
119.4 psec,200.0 mV
119.5 psec,200.0 mV
119.6 psec,200.0 mV
119.7 psec,200.0 mV
119.8 psec,200.0 mV
119.9 psec,200.0 mV
120.0 psec,200.0 mV
120.1 psec,200.0 mV
120.2 psec,200.0 mV
120.3 psec,199.9 mV
120.4 psec,199.9 mV
120.5 psec,200.0 mV
120.6 psec,200.0 mV
120.7 psec,200.0 mV
120.8 psec,200.0 mV
120.9 psec,200.0 mV
121.0 psec,200.0 mV
121.1 psec,200.0 mV
121.2 psec,200.0 mV
121.3 psec,200.0 mV
121.4 psec,200.0 mV
121.5 psec,200.0 mV
121.6 psec,200.0 mV
121.7 psec,200.0 mV
121.8 psec,200.0 mV
121.9 psec,200.0 mV
122.0 psec,200.1 mV
122.1 psec,200.0 mV
122.2 psec,200.0 mV
122.3 psec,200.0 mV
122.4 psec,200.0 mV
122.5 psec,200.0 mV
122.6 psec,200.0 mV
122.7 psec,200.0 mV
122.8 psec,200.0 mV
122.9 psec,200.0 mV
123.0 psec,200.0 mV
123.1 psec,200.0 mV
123.2 psec,200.0 mV
123.3 psec,200.0 mV
123.4 psec,200.0 mV
123.5 psec,200.0 mV
123.6 psec,200.0 mV
123.7 psec,200.0 mV
123.8 psec,200.0 mV
123.9 psec,200.0 mV
124.0 psec,200.0 mV
124.1 psec,200.0 mV
124.2 psec,200.0 mV
124.3 psec,200.0 mV
124.4 psec,200.0 mV
124.5 psec,200.0 mV
124.6 psec,200.0 mV
124.7 psec,200.0 mV
124.8 psec,200.0 mV
124.9 psec,200.0 mV
125.0 psec,200.0 mV
125.1 psec,200.0 mV
125.2 psec,200.0 mV
125.3 psec,200.0 mV
125.4 psec,200.0 mV
125.5 psec,200.0 mV
125.6 psec,200.0 mV
125.7 psec,200.0 mV
125.8 psec,200.0 mV
125.9 psec,200.0 mV
126.0 psec,200.0 mV
126.1 psec,200.0 mV
126.2 psec,200.0 mV
126.3 psec,200.0 mV
126.4 psec,200.0 mV
126.5 psec,200.0 mV
126.6 psec,200.0 mV
126.7 psec,200.0 mV
126.8 psec,200.0 mV
126.9 psec,200.0 mV
127.0 psec,200.0 mV
127.1 psec,200.0 mV
127.2 psec,200.0 mV
127.3 psec,200.0 mV
127.4 psec,200.0 mV
127.5 psec,200.0 mV
127.6 psec,200.0 mV
127.7 psec,200.0 mV
127.8 psec,200.0 mV
127.9 psec,200.0 mV
128.0 psec,200.0 mV
128.1 psec,200.0 mV
128.2 psec,200.0 mV
128.3 psec,200.0 mV
128.4 psec,200.0 mV
128.5 psec,200.0 mV
128.6 psec,200.0 mV
128.7 psec,200.0 mV
128.8 psec,200.0 mV
128.9 psec,200.0 mV
129.0 psec,200.0 mV
129.1 psec,200.0 mV
129.2 psec,200.0 mV
129.3 psec,200.0 mV
129.4 psec,200.0 mV
129.5 psec,200.0 mV
129.6 psec,200.0 mV
129.7 psec,200.0 mV
129.8 psec,200.0 mV
129.9 psec,200.0 mV
130.0 psec,200.0 mV
130.1 psec,200.0 mV
130.2 psec,200.0 mV
130.3 psec,200.0 mV
130.4 psec,200.0 mV
130.5 psec,200.0 mV
130.6 psec,200.0 mV
130.7 psec,200.0 mV
130.8 psec,200.0 mV
130.9 psec,200.0 mV
131.0 psec,200.0 mV
131.1 psec,200.0 mV
131.2 psec,200.0 mV
131.3 psec,200.0 mV
131.4 psec,200.0 mV
131.5 psec,200.0 mV
131.6 psec,200.0 mV
131.7 psec,200.0 mV
131.8 psec,200.0 mV
131.9 psec,200.0 mV
132.0 psec,200.0 mV
132.1 psec,200.0 mV
132.2 psec,200.0 mV
132.3 psec,200.0 mV
132.4 psec,200.0 mV
132.5 psec,200.0 mV
132.6 psec,200.0 mV
132.7 psec,200.0 mV
132.8 psec,200.0 mV
132.9 psec,200.0 mV
133.0 psec,200.0 mV
133.1 psec,200.0 mV
133.2 psec,200.0 mV
133.3 psec,200.0 mV
133.4 psec,200.0 mV
133.5 psec,200.0 mV
133.6 psec,200.0 mV
133.7 psec,200.0 mV
133.8 psec,200.0 mV
133.9 psec,200.0 mV
134.0 psec,200.0 mV
134.1 psec,200.0 mV
134.2 psec,200.0 mV
134.3 psec,200.0 mV
134.4 psec,200.0 mV
134.5 psec,200.0 mV
134.6 psec,200.0 mV
134.7 psec,200.0 mV
134.8 psec,200.0 mV
134.9 psec,200.0 mV
135.0 psec,200.0 mV
135.1 psec,200.0 mV
135.2 psec,200.0 mV
135.3 psec,200.0 mV
135.4 psec,200.0 mV
135.5 psec,200.0 mV
135.6 psec,200.0 mV
135.7 psec,200.0 mV
135.8 psec,200.0 mV
135.9 psec,200.0 mV
136.0 psec,200.0 mV
136.1 psec,200.0 mV
136.2 psec,200.0 mV
136.3 psec,200.0 mV
136.4 psec,200.0 mV
136.5 psec,200.0 mV
136.6 psec,200.0 mV
136.7 psec,200.0 mV
136.8 psec,200.0 mV
136.9 psec,200.0 mV
137.0 psec,200.0 mV
137.1 psec,200.0 mV
137.2 psec,200.0 mV
137.3 psec,200.0 mV
137.4 psec,200.0 mV
137.5 psec,200.0 mV
137.6 psec,200.0 mV
137.7 psec,200.0 mV
137.8 psec,200.0 mV
137.9 psec,200.0 mV
138.0 psec,200.0 mV
138.1 psec,200.0 mV
138.2 psec,200.0 mV
138.3 psec,200.0 mV
138.4 psec,200.0 mV
138.5 psec,200.0 mV
138.6 psec,200.0 mV
138.7 psec,200.0 mV
138.8 psec,200.0 mV
138.9 psec,200.0 mV
139.0 psec,200.0 mV
139.1 psec,200.0 mV
139.2 psec,200.0 mV
139.3 psec,200.0 mV
139.4 psec,200.0 mV
139.5 psec,200.0 mV
139.6 psec,200.0 mV
139.7 psec,200.0 mV
139.8 psec,200.0 mV
139.9 psec,200.0 mV
140.0 psec,200.0 mV
140.1 psec,200.0 mV
140.2 psec,200.0 mV
140.3 psec,200.0 mV
140.4 psec,200.0 mV
140.5 psec,200.0 mV
140.6 psec,200.0 mV
140.7 psec,200.0 mV
140.8 psec,200.0 mV
140.9 psec,200.0 mV
141.0 psec,200.0 mV
141.1 psec,200.0 mV
141.2 psec,200.0 mV
141.3 psec,200.0 mV
141.4 psec,200.0 mV
141.5 psec,200.0 mV
141.6 psec,200.0 mV
141.7 psec,200.0 mV
141.8 psec,200.0 mV
141.9 psec,200.0 mV
142.0 psec,200.0 mV
142.1 psec,200.0 mV
142.2 psec,200.0 mV
142.3 psec,200.0 mV
142.4 psec,200.0 mV
142.5 psec,200.0 mV
142.6 psec,200.0 mV
142.7 psec,200.0 mV
142.8 psec,200.0 mV
142.9 psec,200.0 mV
143.0 psec,200.0 mV
143.1 psec,200.0 mV
143.2 psec,200.0 mV
143.3 psec,200.0 mV
143.4 psec,200.0 mV
143.5 psec,200.0 mV
143.6 psec,200.0 mV
143.7 psec,200.0 mV
143.8 psec,200.0 mV
143.9 psec,200.0 mV
144.0 psec,200.0 mV
144.1 psec,200.0 mV
144.2 psec,200.0 mV
144.3 psec,200.0 mV
144.4 psec,200.0 mV
144.5 psec,200.0 mV
144.6 psec,200.0 mV
144.7 psec,200.0 mV
144.8 psec,200.0 mV
144.9 psec,200.0 mV
145.0 psec,200.0 mV
145.1 psec,200.0 mV
145.2 psec,200.0 mV
145.3 psec,200.0 mV
145.4 psec,200.0 mV
145.5 psec,200.0 mV
145.6 psec,200.0 mV
145.7 psec,200.0 mV
145.8 psec,200.0 mV
145.9 psec,200.0 mV
146.0 psec,200.0 mV
146.1 psec,200.0 mV
146.2 psec,200.0 mV
146.3 psec,200.0 mV
146.4 psec,200.0 mV
146.5 psec,200.0 mV
146.6 psec,200.0 mV
146.7 psec,200.0 mV
146.8 psec,200.0 mV
146.9 psec,200.0 mV
147.0 psec,200.0 mV
147.1 psec,200.0 mV
147.2 psec,200.0 mV
147.3 psec,200.0 mV
147.4 psec,200.0 mV
147.5 psec,200.0 mV
147.6 psec,200.0 mV
147.7 psec,200.0 mV
147.8 psec,200.0 mV
147.9 psec,200.0 mV
148.0 psec,200.0 mV
148.1 psec,200.0 mV
148.2 psec,200.0 mV
148.3 psec,200.0 mV
148.4 psec,200.0 mV
148.5 psec,200.0 mV
148.6 psec,200.0 mV
148.7 psec,200.0 mV
148.8 psec,200.0 mV
148.9 psec,200.0 mV
149.0 psec,200.0 mV
149.1 psec,200.0 mV
149.2 psec,200.0 mV
149.3 psec,200.0 mV
149.4 psec,200.0 mV
149.5 psec,200.0 mV
149.6 psec,200.0 mV
149.7 psec,200.0 mV
149.8 psec,200.0 mV
149.9 psec,200.0 mV
150.0 psec,200.0 mV
150.1 psec,200.0 mV
150.2 psec,200.0 mV
150.3 psec,200.0 mV
150.4 psec,200.0 mV
150.5 psec,200.0 mV
150.6 psec,200.0 mV
150.7 psec,200.0 mV
150.8 psec,200.0 mV
150.9 psec,200.0 mV
151.0 psec,200.0 mV
151.1 psec,200.0 mV
151.2 psec,200.0 mV
151.3 psec,200.0 mV
151.4 psec,200.0 mV
151.5 psec,200.0 mV
151.6 psec,200.0 mV
151.7 psec,200.0 mV
151.8 psec,200.0 mV
151.9 psec,200.0 mV
152.0 psec,200.0 mV
152.1 psec,200.0 mV
152.2 psec,200.0 mV
152.3 psec,200.0 mV
152.4 psec,200.0 mV
152.5 psec,200.0 mV
152.6 psec,200.0 mV
152.7 psec,200.0 mV
152.8 psec,200.0 mV
152.9 psec,200.0 mV
153.0 psec,200.0 mV
153.1 psec,200.0 mV
153.2 psec,200.0 mV
153.3 psec,200.0 mV
153.4 psec,200.0 mV
153.5 psec,200.0 mV
153.6 psec,200.0 mV
153.7 psec,200.0 mV
153.8 psec,200.0 mV
153.9 psec,200.0 mV
154.0 psec,200.0 mV
154.1 psec,200.0 mV
154.2 psec,200.0 mV
154.3 psec,200.0 mV
154.4 psec,200.0 mV
154.5 psec,200.0 mV
154.6 psec,200.0 mV
154.7 psec,200.0 mV
154.8 psec,200.0 mV
154.9 psec,200.0 mV
155.0 psec,200.0 mV
155.1 psec,200.0 mV
155.2 psec,200.0 mV
155.3 psec,200.0 mV
155.4 psec,200.0 mV
155.5 psec,200.0 mV
155.6 psec,200.0 mV
155.7 psec,200.0 mV
155.8 psec,200.0 mV
155.9 psec,200.0 mV
156.0 psec,200.0 mV
156.1 psec,200.0 mV
156.2 psec,200.0 mV
156.3 psec,200.0 mV
156.4 psec,200.0 mV
156.5 psec,200.0 mV
156.6 psec,200.0 mV
156.7 psec,200.0 mV
156.8 psec,200.0 mV
156.9 psec,200.0 mV
157.0 psec,200.0 mV
157.1 psec,200.0 mV
157.2 psec,200.0 mV
157.3 psec,200.0 mV
157.4 psec,200.0 mV
157.5 psec,200.0 mV
157.6 psec,200.0 mV
157.7 psec,200.0 mV
157.8 psec,200.0 mV
157.9 psec,200.0 mV
158.0 psec,200.0 mV
158.1 psec,200.0 mV
158.2 psec,200.0 mV
158.3 psec,200.0 mV
158.4 psec,200.0 mV
158.5 psec,200.0 mV
158.6 psec,200.0 mV
158.7 psec,200.0 mV
158.8 psec,200.0 mV
158.9 psec,200.0 mV
159.0 psec,200.0 mV
159.1 psec,200.0 mV
159.2 psec,200.0 mV
159.3 psec,200.0 mV
159.4 psec,200.0 mV
159.5 psec,200.0 mV
159.6 psec,200.0 mV
159.7 psec,200.0 mV
159.8 psec,200.0 mV
159.9 psec,200.0 mV
160.0 psec,200.0 mV
160.1 psec,200.0 mV
160.2 psec,200.0 mV
160.3 psec,200.0 mV
160.4 psec,200.0 mV
160.5 psec,200.0 mV
160.6 psec,200.0 mV
160.7 psec,200.0 mV
160.8 psec,200.0 mV
160.9 psec,200.0 mV
161.0 psec,200.0 mV
161.1 psec,200.0 mV
161.2 psec,200.0 mV
161.3 psec,200.0 mV
161.4 psec,200.0 mV
161.5 psec,200.0 mV
161.6 psec,200.0 mV
161.7 psec,200.0 mV
161.8 psec,200.0 mV
161.9 psec,200.0 mV
162.0 psec,200.0 mV
162.1 psec,200.0 mV
162.2 psec,200.0 mV
162.3 psec,200.0 mV
162.4 psec,200.0 mV
162.5 psec,200.0 mV
162.6 psec,200.0 mV
162.7 psec,200.0 mV
162.8 psec,200.0 mV
162.9 psec,200.0 mV
163.0 psec,200.0 mV
163.1 psec,200.0 mV
163.2 psec,200.0 mV
163.3 psec,200.0 mV
163.4 psec,200.0 mV
163.5 psec,200.0 mV
163.6 psec,200.0 mV
163.7 psec,200.0 mV
163.8 psec,200.0 mV
163.9 psec,200.0 mV
164.0 psec,200.0 mV
164.1 psec,200.0 mV
164.2 psec,200.0 mV
164.3 psec,200.0 mV
164.4 psec,200.0 mV
164.5 psec,200.0 mV
164.6 psec,200.0 mV
164.7 psec,200.0 mV
164.8 psec,200.0 mV
164.9 psec,200.0 mV
165.0 psec,200.0 mV
165.1 psec,200.0 mV
165.2 psec,200.0 mV
165.3 psec,200.0 mV
165.4 psec,200.0 mV
165.5 psec,200.0 mV
165.6 psec,200.0 mV
165.7 psec,200.0 mV
165.8 psec,200.0 mV
165.9 psec,200.0 mV
166.0 psec,200.0 mV
166.1 psec,200.0 mV
166.2 psec,200.0 mV
166.3 psec,200.0 mV
166.4 psec,200.0 mV
166.5 psec,200.0 mV
166.6 psec,200.0 mV
166.7 psec,200.0 mV
166.8 psec,200.0 mV
166.9 psec,200.0 mV
167.0 psec,200.0 mV
167.1 psec,200.0 mV
167.2 psec,200.0 mV
167.3 psec,200.0 mV
167.4 psec,200.0 mV
167.5 psec,200.0 mV
167.6 psec,200.0 mV
167.7 psec,200.0 mV
167.8 psec,200.0 mV
167.9 psec,200.0 mV
168.0 psec,200.0 mV
168.1 psec,200.0 mV
168.2 psec,200.0 mV
168.3 psec,200.0 mV
168.4 psec,200.0 mV
168.5 psec,200.0 mV
168.6 psec,200.0 mV
168.7 psec,200.0 mV
168.8 psec,200.0 mV
168.9 psec,200.0 mV
169.0 psec,200.0 mV
169.1 psec,200.0 mV
169.2 psec,200.0 mV
169.3 psec,200.0 mV
169.4 psec,200.0 mV
169.5 psec,200.0 mV
169.6 psec,200.0 mV
169.7 psec,200.0 mV
169.8 psec,200.0 mV
169.9 psec,200.0 mV
170.0 psec,200.0 mV
170.1 psec,200.0 mV
170.2 psec,200.0 mV
170.3 psec,200.0 mV
170.4 psec,200.0 mV
170.5 psec,200.0 mV
170.6 psec,200.0 mV
170.7 psec,200.0 mV
170.8 psec,200.0 mV
170.9 psec,200.0 mV
171.0 psec,200.0 mV
171.1 psec,200.0 mV
171.2 psec,200.0 mV
171.3 psec,200.0 mV
171.4 psec,200.0 mV
171.5 psec,200.0 mV
171.6 psec,200.0 mV
171.7 psec,200.0 mV
171.8 psec,200.0 mV
171.9 psec,200.0 mV
172.0 psec,200.0 mV
172.1 psec,200.0 mV
172.2 psec,200.0 mV
172.3 psec,200.0 mV
172.4 psec,200.0 mV
172.5 psec,200.0 mV
172.6 psec,200.0 mV
172.7 psec,200.0 mV
172.8 psec,200.0 mV
172.9 psec,200.0 mV
173.0 psec,200.0 mV
173.1 psec,200.0 mV
173.2 psec,200.0 mV
173.3 psec,200.0 mV
173.4 psec,200.0 mV
173.5 psec,200.0 mV
173.6 psec,200.0 mV
173.7 psec,200.0 mV
173.8 psec,200.0 mV
173.9 psec,200.0 mV
174.0 psec,200.0 mV
174.1 psec,200.0 mV
174.2 psec,200.0 mV
174.3 psec,200.0 mV
174.4 psec,200.0 mV
174.5 psec,200.0 mV
174.6 psec,200.0 mV
174.7 psec,200.0 mV
174.8 psec,200.0 mV
174.9 psec,200.0 mV
175.0 psec,200.0 mV
175.1 psec,200.0 mV
175.2 psec,200.0 mV
175.3 psec,200.0 mV
175.4 psec,200.0 mV
175.5 psec,200.0 mV
175.6 psec,200.0 mV
175.7 psec,200.0 mV
175.8 psec,200.0 mV
175.9 psec,200.0 mV
176.0 psec,200.0 mV
176.1 psec,200.0 mV
176.2 psec,200.0 mV
176.3 psec,200.0 mV
176.4 psec,200.0 mV
176.5 psec,200.0 mV
176.6 psec,200.0 mV
176.7 psec,200.0 mV
176.8 psec,200.0 mV
176.9 psec,200.0 mV
177.0 psec,200.0 mV
177.1 psec,200.0 mV
177.2 psec,200.0 mV
177.3 psec,200.0 mV
177.4 psec,200.0 mV
177.5 psec,200.0 mV
177.6 psec,200.0 mV
177.7 psec,200.0 mV
177.8 psec,200.0 mV
177.9 psec,200.0 mV
178.0 psec,200.0 mV
178.1 psec,200.0 mV
178.2 psec,200.0 mV
178.3 psec,200.0 mV
178.4 psec,200.0 mV
178.5 psec,200.0 mV
178.6 psec,200.0 mV
178.7 psec,200.0 mV
178.8 psec,200.0 mV
178.9 psec,200.0 mV
179.0 psec,200.0 mV
179.1 psec,200.0 mV
179.2 psec,200.0 mV
179.3 psec,200.0 mV
179.4 psec,200.0 mV
179.5 psec,200.0 mV
179.6 psec,200.0 mV
179.7 psec,200.0 mV
179.8 psec,200.0 mV
179.9 psec,200.0 mV
180.0 psec,200.0 mV
180.1 psec,200.0 mV
180.2 psec,200.0 mV
180.3 psec,200.0 mV
180.4 psec,200.0 mV
180.5 psec,200.0 mV
180.6 psec,200.0 mV
180.7 psec,200.0 mV
180.8 psec,200.0 mV
180.9 psec,200.0 mV
181.0 psec,200.0 mV
181.1 psec,200.0 mV
181.2 psec,200.0 mV
181.3 psec,200.0 mV
181.4 psec,200.0 mV
181.5 psec,200.0 mV
181.6 psec,200.0 mV
181.7 psec,200.0 mV
181.8 psec,200.0 mV
181.9 psec,200.0 mV
182.0 psec,200.0 mV
182.1 psec,200.0 mV
182.2 psec,200.0 mV
182.3 psec,200.0 mV
182.4 psec,200.0 mV
182.5 psec,200.0 mV
182.6 psec,200.0 mV
182.7 psec,200.0 mV
182.8 psec,200.0 mV
182.9 psec,200.0 mV
183.0 psec,200.0 mV
183.1 psec,200.0 mV
183.2 psec,200.0 mV
183.3 psec,200.0 mV
183.4 psec,200.0 mV
183.5 psec,200.0 mV
183.6 psec,200.0 mV
183.7 psec,200.0 mV
183.8 psec,200.0 mV
183.9 psec,200.0 mV
184.0 psec,200.0 mV
184.1 psec,200.0 mV
184.2 psec,200.0 mV
184.3 psec,200.0 mV
184.4 psec,200.0 mV
184.5 psec,200.0 mV
184.6 psec,200.0 mV
184.7 psec,200.0 mV
184.8 psec,200.0 mV
184.9 psec,200.0 mV
185.0 psec,200.0 mV
185.1 psec,200.0 mV
185.2 psec,200.0 mV
185.3 psec,200.0 mV
185.4 psec,200.0 mV
185.5 psec,200.0 mV
185.6 psec,200.0 mV
185.7 psec,200.0 mV
185.8 psec,200.0 mV
185.9 psec,200.0 mV
186.0 psec,200.0 mV
186.1 psec,200.0 mV
186.2 psec,200.0 mV
186.3 psec,200.0 mV
186.4 psec,200.0 mV
186.5 psec,200.0 mV
186.6 psec,200.0 mV
186.7 psec,200.0 mV
186.8 psec,200.0 mV
186.9 psec,200.0 mV
187.0 psec,200.0 mV
187.1 psec,200.0 mV
187.2 psec,200.0 mV
187.3 psec,200.0 mV
187.4 psec,200.0 mV
187.5 psec,200.0 mV
187.6 psec,200.0 mV
187.7 psec,200.0 mV
187.8 psec,200.0 mV
187.9 psec,200.0 mV
188.0 psec,200.0 mV
188.1 psec,200.0 mV
188.2 psec,200.0 mV
188.3 psec,200.0 mV
188.4 psec,200.0 mV
188.5 psec,200.0 mV
188.6 psec,200.0 mV
188.7 psec,200.0 mV
188.8 psec,200.0 mV
188.9 psec,200.0 mV
189.0 psec,200.0 mV
189.1 psec,200.0 mV
189.2 psec,200.0 mV
189.3 psec,200.0 mV
189.4 psec,200.0 mV
189.5 psec,200.0 mV
189.6 psec,200.0 mV
189.7 psec,200.0 mV
189.8 psec,200.0 mV
189.9 psec,200.0 mV
190.0 psec,200.0 mV
190.1 psec,200.0 mV
190.2 psec,200.0 mV
190.3 psec,200.0 mV
190.4 psec,200.0 mV
190.5 psec,200.0 mV
190.6 psec,200.0 mV
190.7 psec,200.0 mV
190.8 psec,200.0 mV
190.9 psec,200.0 mV
191.0 psec,200.0 mV
191.1 psec,200.0 mV
191.2 psec,200.0 mV
191.3 psec,200.0 mV
191.4 psec,200.0 mV
191.5 psec,200.0 mV
191.6 psec,200.0 mV
191.7 psec,200.0 mV
191.8 psec,200.0 mV
191.9 psec,200.0 mV
192.0 psec,200.0 mV
192.1 psec,200.0 mV
192.2 psec,200.0 mV
192.3 psec,200.0 mV
192.4 psec,200.0 mV
192.5 psec,200.0 mV
192.6 psec,200.0 mV
192.7 psec,200.0 mV
192.8 psec,200.0 mV
192.9 psec,200.0 mV
193.0 psec,200.0 mV
193.1 psec,200.0 mV
193.2 psec,200.0 mV
193.3 psec,200.0 mV
193.4 psec,200.0 mV
193.5 psec,200.0 mV
193.6 psec,200.0 mV
193.7 psec,200.0 mV
193.8 psec,200.0 mV
193.9 psec,200.0 mV
194.0 psec,200.0 mV
194.1 psec,200.0 mV
194.2 psec,200.0 mV
194.3 psec,200.0 mV
194.4 psec,200.0 mV
194.5 psec,200.0 mV
194.6 psec,200.0 mV
194.7 psec,200.0 mV
194.8 psec,200.0 mV
194.9 psec,200.0 mV
195.0 psec,200.0 mV
195.1 psec,200.0 mV
